id,action,timestamp,user_id,ticket_id
1259,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-18 08:03:06.162740,5.0,212
1260,RT Ticket Number '1732' added by Zxakira Napoles.,2025-11-18 08:12:16.041598,3.0,211
1261,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-18 08:12:16.041602,3.0,211
1262,RT Ticket Number '1730' added by Sophia Paloma.,2025-11-18 08:21:23.617304,5.0,212
1263,Status changed from Open to Resolved by Sophia Paloma.,2025-11-18 08:21:23.617307,5.0,212
1264,Status changed from In Progress to Resolved by Sophia Paloma.,2025-11-18 08:21:31.707078,5.0,202
1265,Status changed from In Progress to Resolved by Sophia Paloma.,2025-11-18 08:21:41.054564,5.0,199
1266,Status changed from In Progress to Resolved by Sophia Paloma.,2025-11-18 08:21:54.946065,5.0,32
1267,"Remark added by Limuel Ongtingco: Tech team already completed the restoration of this ticket. Not yet resolved the ticket in the RT by the Tech team.
",2025-11-18 08:44:35.059267,1.0,56
1268,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-18 08:47:40.088507,1.0,69
1269,Remark added by Limuel Ongtingco: payment verified and received [Tue Nov 04 07:57:38 2025],2025-11-18 08:48:05.486805,1.0,69
1270,Ticket created by Limuel Ongtingco,2025-11-18 23:43:15.791581,1.0,213
1271,Ticket auto-assigned to Zxakira Napoles,2025-11-18 23:43:15.866280,1.0,213
1272,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-18 23:44:16.911187,1.0,213
1273,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-18 23:44:40.123101,5.0,213
1274,Remark added by Limuel Ongtingco: Ticket Resolved [Wed Nov 05 13:54:41 2025],2025-11-18 23:48:28.369369,1.0,97
1275,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-18 23:48:28.369372,1.0,97
1276,RT Ticket Number '1734' added by Sophia Paloma.,2025-11-18 23:49:58.697622,5.0,213
1277,Status changed from Open to In Progress by Sophia Paloma.,2025-11-18 23:49:58.697625,5.0,213
1278,Remark added by Limuel Ongtingco: Payment received and verified,2025-11-18 23:54:50.691472,1.0,197
1279,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-18 23:54:50.691476,1.0,197
1280,Remark added by Limuel Ongtingco: Payment received and verified,2025-11-19 00:02:08.596531,1.0,203
1281,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-19 00:02:08.596537,1.0,203
1282,Remark added by Limuel Ongtingco: payment received and verified,2025-11-19 00:06:02.502039,1.0,201
1283,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-19 00:06:02.502043,1.0,201
1284,Remark added by Limuel Ongtingco: The ticket will be reopened once the client provides an update or decision.,2025-11-19 01:01:11.769019,1.0,189
1285,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-19 01:01:11.769026,1.0,189
1286,Remark added by Limuel Ongtingco: Ticket has already been resolved.,2025-11-19 01:02:24.219294,1.0,180
1287,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-19 01:02:24.219300,1.0,180
1288,Remark added by Limuel Ongtingco: Payment for the month of August has been received and verified.,2025-11-19 02:24:45.518634,1.0,195
1289,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-19 02:24:45.518641,1.0,195
1290,Ticket created by Limuel Ongtingco,2025-11-19 02:25:09.567250,1.0,214
1291,Ticket auto-assigned to Zxakira Napoles,2025-11-19 02:25:09.653071,1.0,214
1292,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-19 02:25:37.216461,1.0,214
1293,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-19 02:25:40.640083,4.0,214
1294,RT Ticket Number '1736' added by Limuel Ongtingco.,2025-11-19 02:30:10.825885,4.0,214
1295,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-19 02:30:10.825890,4.0,214
1296,Ticket created by Limuel Ongtingco,2025-11-19 06:04:04.713769,1.0,215
1297,Ticket auto-assigned to Zxakira Napoles,2025-11-19 06:04:04.793128,1.0,215
1298,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-19 06:04:12.871375,1.0,215
1299,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-19 06:04:34.777045,4.0,215
1300,RT Ticket Number '1738' added by Limuel Ongtingco.,2025-11-19 06:36:39.149154,4.0,215
1301,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-19 06:36:39.149158,4.0,215
1302,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-19 06:48:43.289270,1.0,205
1303,Ticket created by Limuel Ongtingco,2025-11-19 08:27:26.614545,1.0,216
1304,Ticket auto-assigned to Zxakira Napoles,2025-11-19 08:27:26.626378,1.0,216
1305,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-19 08:27:31.457470,1.0,216
1306,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-19 08:29:03.241877,5.0,216
1307,Ticket created by Limuel Ongtingco,2025-11-19 08:29:14.772393,1.0,217
1308,Ticket auto-assigned to Zxakira Napoles,2025-11-19 08:29:14.776279,1.0,217
1309,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-19 08:29:19.808779,1.0,217
1310,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-19 08:29:28.685454,4.0,217
1311,RT Ticket Number '1740' added by Sophia Paloma.,2025-11-19 08:36:08.720514,5.0,216
1312,Status changed from Open to In Progress by Sophia Paloma.,2025-11-19 08:36:08.720518,5.0,216
1313,Ticket created by Limuel Ongtingco,2025-11-19 08:58:28.800360,1.0,218
1314,Ticket auto-assigned to Zxakira Napoles,2025-11-19 08:58:28.812376,1.0,218
1315,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-19 08:58:34.159281,1.0,218
1316,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-19 09:00:46.924788,4.0,218
1317,RT Ticket Number '1742' added by Limuel Ongtingco.,2025-11-19 09:10:43.716535,4.0,218
1318,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-19 09:10:43.716539,4.0,218
1319,RT Ticket Number '1744' added by Limuel Ongtingco.,2025-11-19 09:15:27.898042,4.0,217
1320,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-19 09:15:27.898046,4.0,217
1321,Ticket created by Limuel Ongtingco,2025-11-19 23:16:08.110563,1.0,219
1322,Ticket auto-assigned to Zxakira Napoles,2025-11-19 23:16:08.186331,1.0,219
1323,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-19 23:46:41.253430,3.0,219
1324,Remark added by Limuel Ongtingco: payment received and verified,2025-11-20 00:06:57.245237,1.0,211
1325,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-20 00:06:57.245242,1.0,211
1326,RT Ticket Number '1746' added by Zxakira Napoles.,2025-11-20 00:36:53.038098,3.0,219
1327,Status changed from Open to Resolved by Zxakira Napoles.,2025-11-20 00:36:53.038102,3.0,219
1328,Status changed from Resolved to In Progress by Zxakira Napoles.,2025-11-20 00:36:56.202189,3.0,219
1329,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-20 01:27:12.258201,4.0,210
1330,RT Ticket Number '1748' added by Limuel Ongtingco.,2025-11-20 01:33:35.119178,4.0,210
1331,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-20 01:33:35.119183,4.0,210
1332,Ticket created by Limuel Ongtingco,2025-11-20 01:44:16.935752,1.0,220
1333,Ticket auto-assigned to Zxakira Napoles,2025-11-20 01:44:16.946430,1.0,220
1334,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-20 01:44:22.566719,1.0,220
1335,Remark added by Limuel Ongtingco: Payment received and verified,2025-11-20 01:46:36.676234,4.0,217
1336,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-20 01:46:36.676238,4.0,217
1337,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-20 01:47:05.038604,5.0,220
1338,RT Ticket Number '1750' added by Sophia Paloma.,2025-11-20 01:52:48.555966,5.0,220
1339,Status changed from Open to In Progress by Sophia Paloma.,2025-11-20 01:52:48.555971,5.0,220
1340,Remark added by Limuel Ongtingco: The service invoice has been processed,2025-11-20 02:22:17.823634,4.0,210
1341,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-20 02:22:17.823638,4.0,210
1342,Ticket created by Limuel Ongtingco,2025-11-20 05:45:19.642543,1.0,221
1343,Ticket auto-assigned to Zxakira Napoles,2025-11-20 05:45:19.661639,1.0,221
1344,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-20 05:45:56.151107,3.0,221
1345,RT Ticket Number '1752' added by Zxakira Napoles.,2025-11-20 05:49:11.233076,3.0,221
1346,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-20 05:49:11.233081,3.0,221
1347,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-20 05:49:26.321987,3.0,42
1348,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-20 05:50:02.485257,3.0,54
1349,Ticket created by Limuel Ongtingco,2025-11-20 06:09:02.031218,1.0,222
1350,Ticket auto-assigned to Zxakira Napoles,2025-11-20 06:09:02.069866,1.0,222
1351,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-20 06:09:06.299914,1.0,222
1352,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-20 06:09:11.486337,4.0,222
1353,RT Ticket Number '1754' added by Limuel Ongtingco.,2025-11-20 06:12:16.257044,4.0,222
1354,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-20 06:12:16.257049,4.0,222
1355,Ticket created by Limuel Ongtingco,2025-11-20 08:59:51.052681,1.0,224
1356,Ticket auto-assigned to Zxakira Napoles,2025-11-20 08:59:51.148731,1.0,224
1357,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-20 08:59:55.825380,1.0,224
1358,Ticket status automatically changed to Open by Sophia Paloma viewing it.,2025-11-20 09:00:07.865912,5.0,224
1359,RT Ticket Number '1756' added by Sophia Paloma.,2025-11-20 09:08:19.106954,5.0,224
1360,Status changed from Open to In Progress by Sophia Paloma.,2025-11-20 09:08:19.106958,5.0,224
1361,Ticket created by Limuel Ongtingco,2025-11-20 23:47:47.338963,1.0,225
1362,Ticket auto-assigned to Zxakira Napoles,2025-11-20 23:47:47.350023,1.0,225
1363,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-20 23:47:51.295766,1.0,225
1364,Remark added by Limuel Ongtingco: rebate applied successfully,2025-11-21 00:44:38.289692,4.0,214
1365,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-21 00:44:38.289697,4.0,214
1366,Remark added by Limuel Ongtingco: payment received and verified,2025-11-21 05:26:02.494182,1.0,220
1367,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-21 05:26:02.494186,1.0,220
1368,RT Ticket Number '1758' added by Limuel Ongtingco.,2025-11-21 05:27:06.874001,1.0,225
1369,Status changed from New to Resolved by Limuel Ongtingco.,2025-11-21 05:27:06.874005,1.0,225
1370,Remark added by Limuel Ongtingco: ticket has been resolved,2025-11-25 00:56:05.776432,1.0,221
1371,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-25 00:56:05.776436,1.0,221
1372,Remark added by Limuel Ongtingco: payment received and verified,2025-11-25 00:59:34.347797,1.0,224
1373,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-25 00:59:34.347800,1.0,224
1374,Ticket created by Limuel Ongtingco,2025-11-25 01:03:01.201733,1.0,226
1375,Ticket auto-assigned to Zxakira Napoles,2025-11-25 01:03:01.212448,1.0,226
1376,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-25 01:03:26.941547,1.0,226
1377,RT Ticket Number '1765' added by Limuel Ongtingco.,2025-11-25 01:03:26.941551,1.0,226
1378,Remark added by Limuel Ongtingco: Payment received and verified,2025-11-25 01:03:26.944786,1.0,226
1379,Status changed from New to Resolved by Limuel Ongtingco.,2025-11-25 01:03:26.944789,1.0,226
1380,Ticket created by Limuel Ongtingco,2025-11-25 01:05:05.791597,1.0,227
1381,Ticket auto-assigned to Zxakira Napoles,2025-11-25 01:05:05.798090,1.0,227
1382,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-25 01:05:22.735788,1.0,227
1383,RT Ticket Number '1768' added by Limuel Ongtingco.,2025-11-25 01:05:22.735792,1.0,227
1384,Remark added by Limuel Ongtingco: payment received and verified,2025-11-25 01:05:22.743217,1.0,227
1385,Status changed from New to Resolved by Limuel Ongtingco.,2025-11-25 01:05:22.743223,1.0,227
1386,Ticket created by Limuel Ongtingco,2025-11-25 01:51:03.657240,1.0,228
1387,Ticket auto-assigned to Zxakira Napoles,2025-11-25 01:51:03.760743,1.0,228
1388,RT Ticket Number '1766' added by Limuel Ongtingco.,2025-11-25 01:51:23.000414,1.0,228
1389,Status changed from New to In Progress by Limuel Ongtingco.,2025-11-25 01:51:23.000418,1.0,228
1390,Ticket created by Limuel Ongtingco,2025-11-25 01:51:54.213524,1.0,229
1391,Ticket auto-assigned to Zxakira Napoles,2025-11-25 01:51:54.218917,1.0,229
1392,RT Ticket Number '1761' added by Limuel Ongtingco.,2025-11-25 01:52:07.187499,1.0,229
1393,Status changed from New to In Progress by Limuel Ongtingco.,2025-11-25 01:52:07.187502,1.0,229
1394,Ticket created by Limuel Ongtingco,2025-11-25 02:03:07.144333,1.0,230
1395,Ticket auto-assigned to Zxakira Napoles,2025-11-25 02:03:07.151457,1.0,230
1396,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-25 02:03:10.896722,1.0,230
1397,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-25 02:03:23.825408,4.0,230
1398,RT Ticket Number '1774' added by Limuel Ongtingco.,2025-11-25 02:06:01.188459,4.0,230
1399,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-25 02:06:01.188463,4.0,230
1400,Ticket created by Limuel Ongtingco,2025-11-25 02:18:50.188744,1.0,231
1401,Ticket auto-assigned to Zxakira Napoles,2025-11-25 02:18:50.195717,1.0,231
1402,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-25 02:19:14.496284,1.0,231
1403,RT Ticket Number '1770' added by Limuel Ongtingco.,2025-11-25 02:19:14.496288,1.0,231
1404,Remark added by Limuel Ongtingco: rebate applied to her account,2025-11-25 02:19:14.499912,1.0,231
1405,Status changed from New to Resolved by Limuel Ongtingco.,2025-11-25 02:19:14.499917,1.0,231
1406,Remark added by Limuel Ongtingco: SOA has been generated,2025-11-25 02:23:40.711727,4.0,230
1407,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-25 02:23:40.711730,4.0,230
1408,Ticket created by Limuel Ongtingco,2025-11-25 04:01:37.692240,1.0,232
1409,Ticket auto-assigned to Zxakira Napoles,2025-11-25 04:01:37.784544,1.0,232
1410,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-25 04:01:51.500111,1.0,232
1411,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-25 04:02:15.149559,4.0,232
1412,Uploaded attachment: PoP_JANOHAN_JESSA_112525.jpeg,2025-11-25 04:03:46.246242,1.0,232
1413,RT Ticket Number '1776' added by Limuel Ongtingco.,2025-11-25 04:12:13.543015,4.0,232
1414,Status changed from Open to In Progress by Limuel Ongtingco.,2025-11-25 04:12:13.543019,4.0,232
1415,Ticket created by Limuel Ongtingco,2025-11-25 05:27:38.973338,1.0,233
1416,Ticket auto-assigned to Zxakira Napoles,2025-11-25 05:27:39.066779,1.0,233
1417,Ticket status automatically changed to Open by Zxakira Napoles viewing it.,2025-11-25 05:27:59.652545,3.0,233
1418,RT Ticket Number '1778' added by Zxakira Napoles.,2025-11-25 05:32:11.024624,3.0,233
1419,Status changed from Open to In Progress by Zxakira Napoles.,2025-11-25 05:32:11.024628,3.0,233
1420,Status changed from In Progress to Resolved by Zxakira Napoles.,2025-11-25 05:32:22.752384,3.0,161
1421,Ticket created by Limuel Ongtingco,2025-11-25 05:48:42.140883,1.0,234
1422,Ticket auto-assigned to Zxakira Napoles,2025-11-25 05:48:42.145180,1.0,234
1423,Ticket reassigned from Zxakira Napoles to Limuel Ongtingco by Limuel Ongtingco.,2025-11-25 05:48:47.141453,1.0,234
1424,Ticket status automatically changed to Open by Limuel Ongtingco viewing it.,2025-11-25 05:48:56.895173,4.0,234
1425,RT Ticket Number '1779' added by Limuel Ongtingco.,2025-11-25 07:15:09.608932,1.0,234
1426,Status changed from Open to Resolved by Limuel Ongtingco.,2025-11-25 07:15:09.608936,1.0,234
1427,Remark added by Limuel Ongtingco: disconnected in ABS,2025-11-25 07:15:40.120762,1.0,233
1428,Status changed from In Progress to Resolved by Limuel Ongtingco.,2025-11-25 07:15:40.120767,1.0,233
1429,Ticket created by Limuel Ongtingco,2025-11-25 07:16:42.122275,1.0,235
1430,Ticket auto-assigned to Zxakira Napoles,2025-11-25 07:16:42.134486,1.0,235
1431,RT Ticket Number '1781' added by Limuel Ongtingco.,2025-11-25 07:16:54.328675,1.0,235
1432,Status changed from New to In Progress by Limuel Ongtingco.,2025-11-25 07:16:54.328679,1.0,235
1,Ticket created by Michelle Cherry Fernandez,2025-10-24 02:49:56.941015,,1
2,Ticket auto-assigned to Sophia Paloma,2025-10-24 02:49:56.995113,,1
3,Ticket created by Michelle Cherry Fernandez,2025-10-24 02:50:18.746457,,2
4,Ticket auto-assigned to Limuel Ongtingco,2025-10-24 02:50:18.756861,,2
1433,Ticket created by Limuel Ongtingco,2025-11-26 00:17:12.210031,1.0,236
1434,Ticket auto-assigned to Zxakira Napoles,2025-11-26 00:17:12.326166,1.0,236
1435,Uploaded attachment: payment_receipt.jpg,2025-11-26 00:18:43.486170,1.0,236
1436,Ticket created by Limuel Ongtingco,2025-11-26 00:19:49.074897,1.0,237
1437,Ticket auto-assigned to Zxakira Napoles,2025-11-26 00:19:49.080486,1.0,237
1438,Uploaded attachment: payment_receipt.jpg,2025-11-26 00:19:57.144683,1.0,237
1439,Ticket created by Limuel Ongtingco,2025-11-26 00:20:10.387167,1.0,238
1440,Ticket auto-assigned to Zxakira Napoles,2025-11-26 00:20:10.393995,1.0,238
1441,Ticket reassigned from Zxakira Napoles to Sophia Paloma by Limuel Ongtingco.,2025-11-26 00:20:18.256444,1.0,237
